delivery_id,vehicle_id,vehicle_type,driver_id,route,distance_km,is_cross_border,sector,cargo_type,departure_date,planned_hrs,actual_hrs,on_time,delay_hrs,border_delay_hrs,fuel_per_100km,fuel_used_L,fuel_cost_bwp,revenue_bwp,load_tons,load_pct,harsh_events,speeding_events,idle_time_hrs,maint_flag,vehicle_age,year,month
DLV-07352,TD-138,Courier Van,DRV-047,Francistown-Harare,490,1,Construction,Pharmaceuticals,2023-01-17,9.0,12.52,0,2.17,3.49,9.9,48.5,503.0,10734.0,0.8,78.2,0,0,2.28,0,3,2023,2023-01
DLV-07353,TD-002,Long-Haul Articulated,DRV-021,Gaborone-Windhoek,1400,1,Pharmaceutical,Pharmaceuticals,2025-01-17,18.0,22.8,0,2.1,3.16,30.3,423.7,4717.0,12498.0,19.1,63.8,2,3,2.96,0,7,2025,2025-01
DLV-07354,TD-084,B-Train,DRV-112,Gaborone-Francistown,400,0,Pharmaceutical,General Goods,2025-03-17,5.0,4.54,1,0.0,0.0,45.6,182.5,1944.0,5499.0,34.4,85.9,0,0,0.68,1,10,2025,2025-03
DLV-07355,TD-063,Refrigerated,DRV-036,Gaborone-Maun,680,0,Pharmaceutical,Mining Supplies,2024-03-17,8.0,7.55,1,0.0,0.0,44.6,303.2,3263.0,10752.0,15.8,87.8,0,0,1.4,0,3,2024,2024-03
DLV-07356,TD-021,Long-Haul Articulated,DRV-123,Gaborone-Francistown,400,0,Retail,General Goods,2023-03-13,5.0,4.85,1,0.0,0.0,37.1,148.4,1459.0,5084.0,27.2,90.8,0,0,0.51,0,7,2023,2023-03
DLV-07357,TD-119,Light Commercial,DRV-044,Gaborone-Maun,680,0,Retail,General Goods,2024-02-08,8.0,8.56,1,0.0,0.0,13.8,94.0,1004.0,12979.0,2.6,86.8,3,0,0.76,0,5,2024,2024-02
DLV-07358,TD-033,Long-Haul Articulated,DRV-116,Francistown-Harare,490,1,Retail,Mining Supplies,2023-10-13,9.0,10.61,0,0.26,1.06,36.9,180.6,1906.0,6069.0,26.5,88.5,0,0,0.97,1,9,2023,2023-10
DLV-07359,TD-082,B-Train,DRV-075,Francistown-Harare,490,1,Construction,Construction Materials,2023-07-09,9.0,12.43,0,2.08,3.74,39.6,193.9,1970.0,6051.0,30.9,77.2,0,0,1.37,0,7,2023,2023-07
DLV-07360,TD-097,B-Train,DRV-058,Gaborone-Lusaka,1300,1,Agriculture,General Goods,2024-04-04,20.0,22.06,1,0.0,1.46,38.2,496.4,5007.0,15685.0,30.2,75.4,0,2,2.76,0,5,2024,2024-04
DLV-07361,TD-045,Long-Haul Articulated,DRV-038,Gaborone-Johannesburg,360,1,Agriculture,General Goods,2023-01-10,6.5,10.54,0,3.06,3.88,42.3,152.4,1655.0,4586.0,27.3,91.0,0,1,1.21,0,7,2023,2023-01
DLV-07362,TD-006,Long-Haul Articulated,DRV-051,Gaborone-Lusaka,1300,1,Mining,Fresh Produce,2023-03-09,20.0,24.01,0,1.01,3.34,41.9,545.3,5534.0,15946.0,26.3,87.6,0,0,3.07,0,7,2023,2023-03
DLV-07363,TD-041,Long-Haul Articulated,DRV-060,Gaborone-Johannesburg,360,1,Agriculture,Mining Supplies,2023-07-26,6.5,7.69,0,0.22,1.32,41.7,150.1,1611.0,4297.0,25.6,85.3,0,0,1.11,0,7,2023,2023-07
DLV-07364,TD-090,B-Train,DRV-021,Local Gaborone,35,0,Pharmaceutical,Agricultural Produce,2024-11-28,1.5,1.37,1,0.0,0.0,36.0,12.6,137.0,371.0,26.5,66.3,0,0,0.18,1,9,2024,2024-11
DLV-07365,TD-113,Light Commercial,DRV-039,Gaborone-Windhoek,1400,1,FMCG,General Goods,2025-03-21,18.0,21.92,0,1.22,4.12,10.3,143.8,1583.0,20226.0,2.0,65.7,1,1,4.08,0,5,2025,2025-03
DLV-07366,TD-116,Light Commercial,DRV-005,Francistown-Harare,490,1,Agriculture,General Goods,2023-09-01,9.0,10.89,0,0.54,1.84,16.2,79.2,811.0,10474.0,2.9,97.2,0,1,1.44,0,5,2023,2023-09
DLV-07367,TD-003,Long-Haul Articulated,DRV-022,Francistown-Harare,490,1,FMCG,FMCG Cargo,2023-08-21,9.0,12.56,0,2.21,3.02,43.8,214.8,2162.0,6786.0,29.7,98.9,0,0,1.58,1,9,2023,2023-08
DLV-07368,TD-109,B-Train,DRV-093,Gaborone-Maun,680,0,Mining,Agricultural Produce,2024-09-20,8.0,8.47,1,0.0,0.0,35.2,239.4,2681.0,7042.0,25.9,64.7,2,0,1.52,0,6,2024,2024-09
DLV-07369,TD-130,Light Commercial,DRV-079,Gaborone-Johannesburg,360,1,Pharmaceutical,Agricultural Produce,2024-06-30,6.5,7.67,0,0.2,1.78,14.2,51.3,507.0,7504.0,2.8,94.8,0,1,1.34,0,3,2024,2024-06
DLV-07370,TD-015,Long-Haul Articulated,DRV-100,Gaborone-Francistown,400,0,Construction,Agricultural Produce,2024-08-12,5.0,5.69,1,0.0,0.0,29.5,117.9,1300.0,3512.0,18.8,62.7,0,2,1.16,1,9,2024,2024-08
DLV-07371,TD-073,Refrigerated,DRV-105,Francistown-Harare,490,1,Agriculture,FMCG Cargo,2023-02-10,9.0,13.19,0,2.84,3.2,34.3,167.9,1672.0,5520.0,11.3,62.6,1,0,3.05,0,8,2023,2023-02
DLV-07372,TD-080,Refrigerated,DRV-121,Local Gaborone,35,0,Retail,Pharmaceuticals,2024-05-11,1.5,1.7,1,0.0,0.0,34.6,12.1,133.0,431.0,12.3,68.5,0,0,0.27,1,9,2024,2024-05
DLV-07373,TD-139,Courier Van,DRV-140,Gaborone-Lusaka,1300,1,Pharmaceutical,Pharmaceuticals,2024-05-23,20.0,23.89,0,0.89,2.68,10.2,132.1,1396.0,31165.0,0.9,85.6,1,3,3.77,0,6,2024,2024-05
DLV-07374,TD-125,Light Commercial,DRV-015,Gaborone-Lusaka,1300,1,Construction,Mining Supplies,2025-01-16,20.0,23.27,0,0.27,3.26,10.6,137.4,1449.0,18592.0,2.0,65.0,1,2,4.79,0,7,2025,2025-01
DLV-07375,TD-131,Courier Van,DRV-053,Gaborone-Francistown,400,0,Mining,Pharmaceuticals,2024-09-11,5.0,5.58,1,0.0,0.0,11.2,45.0,486.0,10226.0,0.9,91.3,0,1,1.31,0,4,2024,2024-09
DLV-07376,TD-063,Refrigerated,DRV-078,Gaborone-Windhoek,1400,1,Retail,FMCG Cargo,2024-10-12,18.0,20.2,1,0.0,2.15,40.6,567.8,5583.0,19214.0,13.7,76.2,2,1,3.54,0,3,2024,2024-10
DLV-07377,TD-058,Refrigerated,DRV-092,Local Gaborone,35,0,Retail,Pharmaceuticals,2024-04-06,1.5,2.1,0,0.38,0.0,32.5,11.4,126.0,422.0,12.1,67.1,0,0,0.28,1,10,2024,2024-04
DLV-07378,TD-096,B-Train,DRV-063,Gaborone-Francistown,400,0,Pharmaceutical,General Goods,2025-03-29,5.0,4.79,1,0.0,0.0,37.4,149.8,1470.0,4857.0,30.4,75.9,1,1,0.37,0,4,2025,2025-03
DLV-07379,TD-069,Refrigerated,DRV-112,Gaborone-Francistown,400,0,Pharmaceutical,General Goods,2025-01-20,5.0,5.72,1,0.0,0.0,31.8,127.2,1347.0,4600.0,11.5,63.9,0,0,0.85,0,3,2025,2025-01
DLV-07380,TD-001,Long-Haul Articulated,DRV-012,Gaborone-Windhoek,1400,1,Agriculture,Agricultural Produce,2025-03-26,18.0,23.8,0,3.1,3.61,30.6,428.0,4357.0,13090.0,20.0,66.8,1,1,3.14,1,9,2025,2025-03
DLV-07381,TD-037,Long-Haul Articulated,DRV-116,Gaborone-Lusaka,1300,1,Mining,Pharmaceuticals,2024-04-11,20.0,24.47,0,1.47,3.8,29.1,378.0,4108.0,12701.0,20.9,69.8,1,1,2.23,0,6,2024,2024-04
DLV-07382,TD-068,Refrigerated,DRV-021,Gaborone-Windhoek,1400,1,FMCG,Agricultural Produce,2024-05-24,18.0,19.52,1,0.0,1.55,42.3,592.1,6018.0,20958.0,15.0,83.2,1,1,2.54,0,6,2024,2024-05
DLV-07383,TD-119,Light Commercial,DRV-073,Gaborone-Palapye,240,0,Retail,FMCG Cargo,2023-11-30,3.0,2.55,1,0.0,0.0,12.9,31.0,317.0,4395.0,2.5,83.2,1,0,0.69,0,5,2023,2023-11
DLV-07384,TD-080,Refrigerated,DRV-110,Local Gaborone,35,0,FMCG,General Goods,2024-08-11,1.5,1.27,1,0.0,0.0,33.8,11.8,127.0,453.0,12.9,71.9,0,0,0.2,1,9,2024,2024-08
DLV-07385,TD-097,B-Train,DRV-055,Gaborone-Windhoek,1400,1,Pharmaceutical,General Goods,2025-03-16,18.0,19.31,1,0.0,1.1,46.8,655.4,6892.0,19368.0,34.6,86.5,2,3,3.53,0,5,2025,2025-03
DLV-07386,TD-137,Courier Van,DRV-124,Gaborone-Palapye,240,0,Agriculture,Agricultural Produce,2024-09-18,3.0,3.57,0,0.12,0.0,8.0,19.2,211.0,4315.0,0.6,64.2,0,0,0.58,0,3,2024,2024-09
DLV-07387,TD-033,Long-Haul Articulated,DRV-111,Local Gaborone,35,0,Retail,FMCG Cargo,2024-12-23,1.5,2.04,0,0.32,0.0,43.1,15.1,158.0,466.0,28.5,95.1,0,0,0.27,1,9,2024,2024-12
DLV-07388,TD-055,Long-Haul Articulated,DRV-025,Gaborone-Maun,680,0,FMCG,Mining Supplies,2024-11-09,8.0,8.79,1,0.0,0.0,41.7,283.4,3041.0,8436.0,26.6,88.6,1,2,1.38,0,7,2024,2024-11
DLV-07389,TD-090,B-Train,DRV-039,Gaborone-Maun,680,0,Mining,General Goods,2024-10-30,8.0,8.74,1,0.0,0.0,47.0,319.6,3363.0,9536.0,35.1,87.7,0,1,1.63,1,9,2024,2024-10
DLV-07390,TD-075,Refrigerated,DRV-042,Gaborone-Francistown,400,0,Pharmaceutical,Pharmaceuticals,2024-08-10,5.0,4.85,1,0.0,0.0,40.5,162.0,1711.0,5896.0,14.7,81.9,0,0,0.68,1,10,2024,2024-08
DLV-07391,TD-081,B-Train,DRV-061,Gaborone-Maun,680,0,FMCG,Pharmaceuticals,2024-05-22,8.0,9.14,1,0.0,0.0,37.7,256.3,2749.0,8458.0,31.1,77.7,0,1,0.82,0,8,2024,2024-05
DLV-07392,TD-010,Long-Haul Articulated,DRV-112,Gaborone-Windhoek,1400,1,Mining,Pharmaceuticals,2023-03-10,18.0,20.85,0,0.15,1.41,30.7,429.6,4283.0,12947.0,19.8,66.1,2,0,3.11,1,9,2023,2023-03
DLV-07393,TD-112,Light Commercial,DRV-048,Gaborone-Johannesburg,360,1,Construction,Pharmaceuticals,2024-02-17,6.5,9.68,0,2.2,2.78,10.1,36.4,369.0,5260.0,2.0,66.4,0,2,1.2,1,9,2024,2024-02
DLV-07394,TD-136,Courier Van,DRV-074,Francistown-Harare,490,1,FMCG,Fresh Produce,2024-02-14,9.0,11.36,0,1.01,1.32,10.1,49.7,540.0,11349.0,0.8,82.7,0,0,2.11,0,5,2024,2024-02
DLV-07395,TD-078,Refrigerated,DRV-095,Gaborone-Windhoek,1400,1,Pharmaceutical,Pharmaceuticals,2023-03-10,18.0,23.48,0,2.78,4.37,35.5,497.0,5530.0,18089.0,12.9,71.8,0,1,3.66,0,6,2023,2023-03
DLV-07396,TD-019,Long-Haul Articulated,DRV-094,Gaborone-Palapye,240,0,Retail,Pharmaceuticals,2023-05-05,3.0,3.61,0,0.16,0.0,32.6,78.1,774.0,2466.0,22.0,73.4,0,0,0.51,0,8,2023,2023-05
DLV-07397,TD-019,Long-Haul Articulated,DRV-059,Francistown-Harare,490,1,Retail,General Goods,2024-12-02,9.0,10.52,0,0.17,1.38,29.9,146.3,1603.0,4225.0,18.5,61.6,1,0,2.27,0,8,2024,2024-12
DLV-07398,TD-093,B-Train,DRV-101,Gaborone-Johannesburg,360,1,Mining,General Goods,2023-03-01,6.5,8.21,0,0.74,1.45,32.8,118.2,1314.0,3599.0,25.0,62.5,1,0,1.07,0,4,2023,2023-03
DLV-07399,TD-019,Long-Haul Articulated,DRV-108,Gaborone-Windhoek,1400,1,FMCG,FMCG Cargo,2023-02-28,18.0,22.6,0,1.9,3.94,30.3,424.0,4483.0,12164.0,18.6,62.1,1,2,4.34,0,8,2023,2023-02
DLV-07400,TD-076,Refrigerated,DRV-089,Gaborone-Palapye,240,0,Mining,FMCG Cargo,2023-05-18,3.0,4.71,0,1.26,0.0,48.6,116.5,1304.0,4107.0,17.1,95.1,0,0,0.75,0,5,2023,2023-05
DLV-07401,TD-067,Refrigerated,DRV-041,Gaborone-Maun,680,0,Agriculture,Construction Materials,2024-07-11,8.0,8.88,1,0.0,0.0,47.8,325.1,3553.0,11843.0,17.4,96.8,0,0,1.62,0,8,2024,2024-07
DLV-07402,TD-122,Light Commercial,DRV-042,Gaborone-Palapye,240,0,Pharmaceutical,Fresh Produce,2024-06-21,3.0,3.27,1,0.0,0.0,10.7,25.8,258.0,3688.0,2.1,69.9,0,1,0.46,0,4,2024,2024-06
DLV-07403,TD-127,Light Commercial,DRV-077,Gaborone-Windhoek,1400,1,Pharmaceutical,Construction Materials,2024-01-10,18.0,21.16,0,0.46,1.38,14.7,206.0,2120.0,29754.0,2.9,96.6,0,1,4.17,1,9,2024,2024-01
DLV-07404,TD-058,Refrigerated,DRV-066,Francistown-Harare,490,1,FMCG,Agricultural Produce,2024-07-19,9.0,13.55,0,3.2,3.73,34.2,167.7,1769.0,6023.0,12.3,68.3,1,0,2.85,1,10,2024,2024-07
DLV-07405,TD-029,Long-Haul Articulated,DRV-102,Local Gaborone,35,0,Agriculture,Fresh Produce,2024-01-28,1.5,1.27,1,0.0,0.0,39.8,13.9,152.0,404.0,24.7,82.5,0,0,0.18,1,9,2024,2024-01
DLV-07406,TD-047,Long-Haul Articulated,DRV-080,Gaborone-Maun,680,0,Pharmaceutical,Agricultural Produce,2024-04-12,8.0,7.85,1,0.0,0.0,36.2,245.9,2572.0,7689.0,24.2,80.8,1,0,1.27,0,3,2024,2024-04
DLV-07407,TD-121,Light Commercial,DRV-114,Gaborone-Windhoek,1400,1,FMCG,Agricultural Produce,2024-10-09,18.0,20.56,1,0.0,1.66,9.4,131.5,1381.0,20792.0,2.0,67.5,3,1,2.71,0,8,2024,2024-10
DLV-07408,TD-039,Long-Haul Articulated,DRV-027,Gaborone-Lusaka,1300,1,Retail,FMCG Cargo,2024-03-20,20.0,23.4,0,0.4,1.04,31.3,407.0,4151.0,11994.0,19.8,65.9,1,0,4.4,1,10,2024,2024-03
DLV-07409,TD-069,Refrigerated,DRV-120,Gaborone-Palapye,240,0,Pharmaceutical,Mining Supplies,2025-03-17,3.0,3.19,1,0.0,0.0,43.0,103.3,1068.0,3744.0,15.6,86.7,0,1,0.57,0,3,2025,2025-03
DLV-07410,TD-081,B-Train,DRV-018,Local Gaborone,35,0,Mining,Construction Materials,2023-10-20,1.5,1.94,0,0.22,0.0,43.1,15.1,153.0,469.0,33.5,83.7,0,0,0.13,0,8,2023,2023-10
DLV-07411,TD-057,Refrigerated,DRV-102,Francistown-Harare,490,1,Retail,Construction Materials,2024-08-02,9.0,14.44,0,4.09,4.02,37.4,183.5,1868.0,6392.0,13.0,72.5,0,0,2.01,0,5,2024,2024-08
DLV-07412,TD-094,B-Train,DRV-118,Gaborone-Johannesburg,360,1,Construction,FMCG Cargo,2023-03-19,6.5,8.9,0,1.43,1.9,41.9,151.0,1549.0,4906.0,34.1,85.2,1,0,1.15,1,9,2023,2023-03
DLV-07413,TD-101,B-Train,DRV-021,Gaborone-Windhoek,1400,1,FMCG,General Goods,2024-09-20,18.0,21.76,0,1.06,2.59,43.6,610.0,6066.0,17994.0,32.1,80.3,1,1,2.83,0,8,2024,2024-09
DLV-07414,TD-098,B-Train,DRV-065,Gaborone-Maun,680,0,Mining,Fresh Produce,2023-09-10,8.0,8.13,1,0.0,0.0,34.0,231.0,2457.0,7116.0,26.2,65.4,0,0,0.75,0,7,2023,2023-09
DLV-07415,TD-035,Long-Haul Articulated,DRV-119,Gaborone-Maun,680,0,Construction,Construction Materials,2024-12-17,8.0,8.75,1,0.0,0.0,34.8,236.7,2470.0,6952.0,21.9,73.0,0,2,1.07,0,8,2024,2024-12
DLV-07416,TD-131,Courier Van,DRV-111,Gaborone-Johannesburg,360,1,FMCG,Fresh Produce,2024-11-26,6.5,8.5,0,1.03,1.45,9.2,33.1,363.0,7804.0,0.8,77.4,1,0,1.11,0,4,2024,2024-11
DLV-07417,TD-120,Light Commercial,DRV-066,Gaborone-Johannesburg,360,1,Agriculture,Construction Materials,2023-08-16,6.5,10.24,0,2.77,3.48,10.4,37.4,404.0,5278.0,2.0,66.6,0,0,2.15,0,8,2023,2023-08
DLV-07418,TD-133,Courier Van,DRV-003,Gaborone-Johannesburg,360,1,FMCG,Fresh Produce,2025-03-15,6.5,11.73,0,4.26,4.0,7.0,25.1,270.0,6253.0,0.6,62.0,0,0,1.61,1,9,2025,2025-03
DLV-07419,TD-136,Courier Van,DRV-125,Gaborone-Lusaka,1300,1,Retail,Agricultural Produce,2025-01-05,20.0,23.38,0,0.38,3.19,7.8,101.0,1105.0,23722.0,0.7,65.2,1,2,2.88,0,5,2025,2025-01
DLV-07420,TD-064,Refrigerated,DRV-060,Gaborone-Lusaka,1300,1,Construction,Agricultural Produce,2023-09-23,20.0,25.22,0,2.22,3.7,40.9,531.8,5321.0,18275.0,14.1,78.1,2,2,3.63,1,10,2023,2023-09
DLV-07421,TD-114,Light Commercial,DRV-022,Gaborone-Maun,680,0,Pharmaceutical,Mining Supplies,2025-02-03,8.0,7.55,1,0.0,0.0,13.3,90.7,987.0,13504.0,2.7,90.3,0,0,0.95,0,4,2025,2025-02
DLV-07422,TD-032,Long-Haul Articulated,DRV-006,Francistown-Harare,490,1,Pharmaceutical,Construction Materials,2024-02-20,9.0,11.98,0,1.63,2.91,45.4,222.6,2298.0,6607.0,28.9,96.3,0,1,1.63,0,6,2024,2024-02
DLV-07423,TD-012,Long-Haul Articulated,DRV-113,Gaborone-Palapye,240,0,Construction,Agricultural Produce,2025-01-22,3.0,2.55,1,0.0,0.0,39.3,94.4,1024.0,2728.0,24.4,81.2,0,0,0.44,1,9,2025,2025-01
DLV-07424,TD-107,B-Train,DRV-130,Gaborone-Johannesburg,360,1,Retail,General Goods,2023-10-13,6.5,8.1,0,0.62,1.57,44.6,160.6,1604.0,4652.0,32.3,80.8,1,0,1.23,0,7,2023,2023-10
DLV-07425,TD-125,Light Commercial,DRV-056,Local Gaborone,35,0,Mining,Agricultural Produce,2024-04-11,1.5,1.27,1,0.0,0.0,14.4,5.0,55.0,714.0,2.8,92.8,0,0,0.18,0,7,2024,2024-04
DLV-07426,TD-138,Courier Van,DRV-068,Local Gaborone,35,0,Retail,Pharmaceuticals,2024-07-11,1.5,1.61,1,0.0,0.0,9.4,3.3,33.0,807.0,0.8,82.3,0,0,0.2,0,3,2024,2024-07
DLV-07427,TD-119,Light Commercial,DRV-090,Gaborone-Maun,680,0,Agriculture,Agricultural Produce,2023-03-24,8.0,8.48,1,0.0,0.0,14.7,99.8,1079.0,13958.0,2.8,93.3,1,1,0.97,0,5,2023,2023-03
DLV-07428,TD-095,B-Train,DRV-055,Gaborone-Francistown,400,0,Mining,Pharmaceuticals,2023-11-01,5.0,5.58,1,0.0,0.0,33.5,134.1,1428.0,3961.0,24.8,61.9,1,0,1.02,1,10,2023,2023-11
DLV-07429,TD-120,Light Commercial,DRV-087,Gaborone-Palapye,240,0,Retail,FMCG Cargo,2023-10-04,3.0,2.55,1,0.0,0.0,15.0,35.9,361.0,5151.0,2.9,97.6,0,0,0.41,0,8,2023,2023-10
DLV-07430,TD-089,B-Train,DRV-097,Gaborone-Palapye,240,0,Agriculture,Construction Materials,2024-11-21,3.0,2.96,1,0.0,0.0,34.0,81.6,816.0,2665.0,27.8,69.4,0,0,0.38,0,3,2024,2024-11
DLV-07431,TD-123,Light Commercial,DRV-023,Gaborone-Johannesburg,360,1,Mining,Construction Materials,2023-07-11,6.5,11.03,0,3.56,4.28,10.8,38.8,392.0,5601.0,2.1,70.7,0,1,1.22,0,6,2023,2023-07
DLV-07432,TD-123,Light Commercial,DRV-118,Gaborone-Palapye,240,0,FMCG,FMCG Cargo,2024-10-09,3.0,2.84,1,0.0,0.0,13.2,31.6,321.0,4842.0,2.8,91.7,0,0,0.37,0,6,2024,2024-10
DLV-07433,TD-114,Light Commercial,DRV-139,Gaborone-Lusaka,1300,1,Retail,Fresh Produce,2024-06-10,20.0,23.22,0,0.22,3.98,14.3,185.4,1923.0,24855.0,2.6,86.9,2,0,4.11,0,4,2024,2024-06
DLV-07434,TD-054,Long-Haul Articulated,DRV-129,Gaborone-Johannesburg,360,1,Pharmaceutical,Agricultural Produce,2023-05-25,6.5,9.26,0,1.78,1.81,40.3,144.9,1596.0,4415.0,26.3,87.6,0,0,1.74,0,8,2023,2023-05
DLV-07435,TD-105,B-Train,DRV-128,Gaborone-Johannesburg,360,1,Pharmaceutical,Pharmaceuticals,2024-11-18,6.5,8.93,0,1.46,2.58,53.9,194.1,2143.0,5745.0,39.9,99.7,0,0,1.12,0,7,2024,2024-11
DLV-07436,TD-097,B-Train,DRV-098,Gaborone-Windhoek,1400,1,Retail,Construction Materials,2024-06-12,18.0,21.44,0,0.74,4.15,46.9,656.3,7264.0,20295.0,36.2,90.6,1,1,1.95,0,5,2024,2024-06
DLV-07437,TD-047,Long-Haul Articulated,DRV-115,Gaborone-Maun,680,0,Mining,Pharmaceuticals,2024-11-25,8.0,7.19,1,0.0,0.0,34.6,235.5,2386.0,7449.0,23.5,78.2,0,1,0.98,0,3,2024,2024-11
DLV-07438,TD-047,Long-Haul Articulated,DRV-130,Gaborone-Palapye,240,0,FMCG,General Goods,2024-04-06,3.0,2.61,1,0.0,0.0,37.5,89.9,961.0,2604.0,23.3,77.5,3,0,0.4,0,3,2024,2024-04
DLV-07439,TD-111,Light Commercial,DRV-139,Francistown-Harare,490,1,Mining,FMCG Cargo,2023-02-24,9.0,13.46,0,3.11,3.32,12.4,60.7,616.0,8138.0,2.3,75.5,0,3,2.38,0,8,2023,2023-02
DLV-07440,TD-023,Long-Haul Articulated,DRV-089,Gaborone-Francistown,400,0,FMCG,Pharmaceuticals,2023-03-14,5.0,4.26,1,0.0,0.0,30.0,120.0,1298.0,3523.0,18.9,62.9,0,1,0.68,0,4,2023,2023-03
DLV-07441,TD-045,Long-Haul Articulated,DRV-047,Gaborone-Johannesburg,360,1,Agriculture,FMCG Cargo,2024-10-12,6.5,10.4,0,2.93,3.37,34.0,122.5,1221.0,3548.0,21.1,70.4,0,1,1.89,0,7,2024,2024-10
DLV-07442,TD-039,Long-Haul Articulated,DRV-107,Gaborone-Palapye,240,0,Pharmaceutical,FMCG Cargo,2023-11-23,3.0,3.98,0,0.53,0.0,27.7,66.6,702.0,2155.0,19.2,64.1,0,1,0.44,1,10,2023,2023-11
DLV-07443,TD-046,Long-Haul Articulated,DRV-002,Gaborone-Francistown,400,0,Retail,FMCG Cargo,2023-08-06,5.0,4.71,1,0.0,0.0,29.2,116.9,1255.0,3733.0,20.0,66.7,0,0,0.46,0,6,2023,2023-08
DLV-07444,TD-106,B-Train,DRV-018,Gaborone-Francistown,400,0,Retail,Fresh Produce,2024-09-18,5.0,5.78,0,0.03,0.0,32.1,128.6,1280.0,3998.0,25.0,62.5,0,0,0.4,0,5,2024,2024-09
DLV-07445,TD-060,Refrigerated,DRV-084,Gaborone-Palapye,240,0,Pharmaceutical,FMCG Cargo,2024-08-31,3.0,3.26,1,0.0,0.0,42.9,103.0,1017.0,3664.0,15.3,84.8,0,0,0.43,1,9,2024,2024-08
DLV-07446,TD-121,Light Commercial,DRV-038,Gaborone-Windhoek,1400,1,Construction,Mining Supplies,2024-06-16,18.0,20.37,1,0.0,1.36,13.6,190.9,2019.0,27075.0,2.6,87.9,1,3,2.34,0,8,2024,2024-06
DLV-07447,TD-108,B-Train,DRV-050,Gaborone-Windhoek,1400,1,Retail,FMCG Cargo,2023-09-14,18.0,19.82,1,0.0,2.21,35.1,491.4,4816.0,15467.0,27.6,69.1,1,0,2.32,0,4,2023,2023-09
DLV-07448,TD-109,B-Train,DRV-130,Gaborone-Windhoek,1400,1,Mining,Agricultural Produce,2023-11-25,18.0,20.73,0,0.03,3.19,51.5,721.0,7591.0,20881.0,37.3,93.2,4,2,3.15,0,6,2023,2023-11
DLV-07449,TD-041,Long-Haul Articulated,DRV-025,Gaborone-Windhoek,1400,1,Construction,FMCG Cargo,2024-04-28,18.0,21.69,0,0.99,3.21,31.0,434.4,4370.0,12928.0,19.8,66.0,3,0,3.41,0,7,2024,2024-04
DLV-07450,TD-106,B-Train,DRV-124,Gaborone-Palapye,240,0,Mining,Construction Materials,2023-11-05,3.0,2.89,1,0.0,0.0,41.6,99.9,1071.0,2944.0,30.7,76.7,0,0,0.47,0,5,2023,2023-11
DLV-07451,TD-036,Long-Haul Articulated,DRV-116,Francistown-Harare,490,1,FMCG,Mining Supplies,2023-01-26,9.0,11.99,0,1.64,2.55,36.7,180.0,1877.0,6050.0,26.5,88.2,0,0,1.09,0,8,2023,2023-01
DLV-07452,TD-002,Long-Haul Articulated,DRV-004,Gaborone-Palapye,240,0,Mining,FMCG Cargo,2024-06-15,3.0,2.55,1,0.0,0.0,43.9,105.4,1077.0,3274.0,29.2,97.4,0,0,0.36,0,7,2024,2024-06
DLV-07453,TD-099,B-Train,DRV-094,Gaborone-Lusaka,1300,1,Retail,Fresh Produce,2024-08-08,20.0,21.35,1,0.0,1.08,48.7,633.3,7014.0,19990.0,38.4,96.1,1,2,3.03,0,5,2024,2024-08
DLV-07454,TD-065,Refrigerated,DRV-122,Gaborone-Francistown,400,0,Construction,Fresh Produce,2024-12-18,5.0,5.23,1,0.0,0.0,47.0,188.0,2045.0,6850.0,17.1,95.1,2,1,0.49,0,8,2024,2024-12
DLV-07455,TD-098,B-Train,DRV-045,Gaborone-Windhoek,1400,1,Retail,FMCG Cargo,2023-11-01,18.0,20.99,0,0.29,2.59,48.6,680.2,7413.0,19150.0,34.2,85.5,2,3,4.68,0,7,2023,2023-11
DLV-07456,TD-075,Refrigerated,DRV-062,Gaborone-Johannesburg,360,1,Construction,General Goods,2023-03-03,6.5,10.59,0,3.12,3.51,35.6,128.3,1352.0,4710.0,13.1,72.7,0,0,1.26,1,10,2023,2023-03
DLV-07457,TD-016,Long-Haul Articulated,DRV-103,Gaborone-Lusaka,1300,1,Pharmaceutical,General Goods,2023-01-27,20.0,22.91,1,0.0,2.59,41.5,539.1,5537.0,15127.0,24.9,83.1,0,0,4.83,0,4,2023,2023-01
DLV-07458,TD-042,Long-Haul Articulated,DRV-019,Gaborone-Maun,680,0,Construction,Construction Materials,2023-01-10,8.0,8.9,1,0.0,0.0,36.8,250.4,2610.0,7271.0,22.9,76.4,0,2,1.66,1,9,2023,2023-01
DLV-07459,TD-129,Light Commercial,DRV-018,Gaborone-Palapye,240,0,Agriculture,Construction Materials,2023-07-24,3.0,3.25,1,0.0,0.0,10.2,24.5,263.0,3596.0,2.0,68.1,1,0,0.22,1,10,2023,2023-07
DLV-07460,TD-129,Light Commercial,DRV-070,Gaborone-Lusaka,1300,1,Retail,Agricultural Produce,2024-03-10,20.0,26.07,0,3.07,4.25,11.5,148.9,1573.0,22160.0,2.3,77.5,1,0,3.44,1,10,2024,2024-03
DLV-07461,TD-061,Refrigerated,DRV-082,Gaborone-Johannesburg,360,1,FMCG,Construction Materials,2025-02-11,6.5,8.22,0,0.75,2.52,42.1,151.6,1661.0,5314.0,14.8,82.0,0,0,1.95,0,3,2025,2025-02
